x,y,cluster
568.416,735.228,1
895.798,451.668,1
893.898,864.32,1
394.392,481.511,2
945.405,366.629,1
969.631,738.977,1
155.166,472.291,2
995.536,906.601,1
582.458,431.036,0
756.453,990.676,1
785.181,66.786,0
3.14812,923.995,2
899.576,693.556,1
23.3231,102.197,0
778.804,175.278,0
863.413,985.71,1
263.614,243.488,0
843.89,988.641,1
657.209,515.8,1
225.95,473.924,2
722.371,696.055,1
966.041,635.111,1
21.7715,280.951,2
215.161,360.901,2
668.118,144.443,0
361.347,464.901,2
857.326,607.009,1
504.747,892.838,1
551.415,35.591,0
696.093,684.461,1
526.105,62.879,0
76.4321,185.135,0
409.185,727.106,2
673.074,102.287,0
382.267,25.87,0
316.401,944.558,2
629.153,144.877,0
2.38197,335.165,2
349.423,799.816,2
580.215,220.534,0
205.557,506.011,2
629.482,996.415,1
539.79,730.721,1
683.968,257.05,0
450.193,153.454,0
326.211,126.364,0
291.273,784.752,2
39.7757,568.175,2
325.385,783.623,2
313.892,978.456,2
586.866,927.667,1
139.408,711.634,2
657.777,332.964,0
533.773,206.404,0
17.4321,819.212,2
403.706,813.916,2
658.983,289.95,0
955.201,284.439,1
95.7566,67.8914,0
145.295,615.131,2
978.11,136.59,0
422.094,419.573,0
379.403,803.416,2
214.516,744.715,2
73.9654,583.534,2
920.79,42.1769,0
973.127,572.762,1
455.382,99.0244,0
604.37,994.141,1
671.08,793.148,1
798.603,594.6,1
988.752,195.584,0
208.798,126.41,0
280.811,563.924,2
396.895,441.601,0
675.258,856.844,1
950.956,721.777,1
395.734,560.15,2
904.223,64.0191,0
785.014,990.994,1
694.218,911.343,1
706.357,434.197,1
508.077,813.076,1
810.91,505.319,1
655.39,506.783,1
31.2608,523.419,2
286.485,703.538,2
907.2,45.8946,0
88.0822,73.376,0
77.6333,811.99,2
895.164,41.0992,0
497.841,783.881,2
586.225,209.221,0
188.998,285.633,0
810.185,53.8231,0
328.757,424.345,2
513.735,304.355,0
38.6192,821.422,2
223.559,905.561,2
479.565,720.155,2
917.977,675.616,1
281.376,438.083,2
607.127,999.126,1
395.839,864.092,2
449.162,267.47,0
682.204,47.7372,0
433.383,326.251,0
541.105,559.66,1
786.969,223.622,0
471.618,751.471,2
515.08,617.04,1
242.752,526.465,2
520.747,429.616,0
547.964,102.141,0
709.483,443.753,1
435.3,224.551,0
292.64,540.016,2
353.728,176.913,0
636.554,908.325,1
2.13706,356.543,2
460.299,112.8,0
239.711,623.707,2
846.82,204.882,0
890.807,871.171,1
512.575,945.968,1
304.786,985.575,2
332.627,925.4,2
192.711,31.6787,0
638.577,71.712,0
0.915223,143.073,0
432.091,827.297,2
958.888,185.004,0
139.884,790.361,2
641.265,266.815,0
408.618,31.7655,0
598.931,793.009,1
317.542,859.172,2
192.443,252.948,0
581.625,464.18,0
157.987,166.559,0
185.281,861.112,2
165.503,975.158,2
568.8,797.671,1
600.547,521.92,1
213.49,619.737,2
410.472,65.8707,0
351.64,468.208,2
365.353,582.234,2
581.489,294.95,0
386.919,971.086,2
458.704,740.005,2
861.358,628.562,1
722.677,253.409,0
886.237,470.058,1
785.209,5.31377,0
776.817,436.422,1
57.0444,158.722,0
896.751,111.028,0
370.432,527.016,2
166.55,734.148,2
142.729,428.498,2
361.799,148.669,0
472.186,608.055,2
413.065,462.223,2
53.2594,781.089,2
266.811,67.639,0
848.697,545.172,1
708.319,767.684,1
561.747,423.529,0
710.222,565.589,1
905.242,159.23,0
713.182,96.1351,0
433.691,741.15,2
343.224,258.453,0
887.983,220.656,0
356.755,701.096,2
221.919,823.891,2
435.999,221.524,0
639.084,835.88,1
974.245,918.173,1
49.0671,721.845,2
252.484,971.165,2
324.499,511.797,2
163.688,951.87,2
896.828,339.422,1
904.764,235.523,0
913.827,870.487,1
258.811,988.287,2
507.973,135.926,0
425.217,235.907,0
376.733,339.869,0
786.243,444.253,1
254.394,371.055,0
730.059,866.636,1
742.012,594.803,1
854.845,586.233,1
807.057,780.797,1
504.808,705.312,1
824.988,64.8811,0
213.096,637.777,2
319.523,472.015,2
418.11,742.543,2
305.996,881.687,2
932.331,176.881,0
364.852,415.258,0
577.094,769.662,1
499.353,213.563,0
581.507,863.139,1
942.782,400.634,1
474.55,19.4352,0
211.941,866.703,2
103.445,147.087,0
752.268,806.736,1
676.542,955.071,1
686.046,803.201,1
654.774,93.8168,0
233.584,415.77,2
649.843,297.834,0
418.601,133.126,0
69.4755,772.135,2
734.678,801.151,1
48.152,670.729,2
799.554,752.877,1
817.395,642.367,1
736.481,157.139,0
421.767,332.953,0
17.4073,216.186,0
820.746,810.795,1
491.494,749.55,2
947.529,598.95,1
717.341,243.566,0
411.154,674.321,2
607.992,595.101,1
965.625,737.163,1
867.867,387.736,1
412.167,631.047,2
61.7413,537.369,2
306.898,513.776,2
826.734,378.226,1
935.913,362.023,1
443.935,337.232,0
583.942,318.11,0
45.7798,933.216,2
21.3534,538.846,2
264.976,948.741,2
648.886,482.164,1
139.935,995.724,2
262.397,620.227,2
363.788,554.953,2
164.659,110.616,0
868.356,595.357,1
534.131,342.261,0
551.609,846.739,1
797.302,48.6658,0
921.535,111.387,0
787.296,505.408,1
26.1663,660.15,2
796.928,431.469,1
681.078,424.87,1
785.037,487.099,1
710.618,887.423,1
826.562,654.385,1
921.12,870.788,1
47.3644,733.362,2
765.488,506.613,1
435.725,517.427,2
84.4297,107.504,0
690.436,948.201,1
590.386,684.028,1
823.769,238.175,0
486.37,290.802,0
939.652,113.919,0
585.331,514.621,1
974.234,354.003,1
368.642,637.885,2
585.68,824.809,1
39.513,210.786,0
834.656,259.018,0
856.057,559.497,1
652.568,175.55,0
68.3567,587.654,2
435.618,568.152,2
214.778,137.098,0
843.324,495.366,1
298.463,207.018,0
326.906,496.634,2
282.469,359.387,0
30.2715,214.076,0
187.464,412.125,2
816.759,259.65,0
707.994,211.519,0
156.885,592.48,2
86.6098,537.774,2
396.828,749.448,2
244.254,705.321,2
112.808,300.903,2
761.298,96.0666,0
466.765,566.646,2
406.133,388.791,0
271.686,878.022,2
286.708,633.479,2
590.411,613.322,1
242.534,759,2
649.923,221.697,0
198.779,859.821,2
406.997,752.086,2
940.154,887.483,1
723.787,766.649,1
276.69,286.831,0
332.968,297.005,0
689.086,351.428,0
862.921,758.191,1
214.977,3.86747,0
850.264,992.262,1
198.759,172.243,0
586.686,362.997,0
200.938,254.1,0
888.89,56.974,0
703.628,420.181,1
60.6915,147.106,0
558.722,881.311,1
611.966,18.0014,0
186.399,92.9948,0
96.1843,200.096,0
369.596,890.764,2
151.895,286.821,0
898.975,361.192,1
87.5277,165.106,0
817.27,180.833,0
643.31,572.932,1
451.06,339.89,0
127.336,263.854,0
973.49,403.643,1
68.7731,465.383,2
43.8253,802.829,2
806.407,998.827,1
518.78,297.24,0
78.7229,854.164,2
743.427,782.613,1
313.018,700.086,2
697.613,159.104,0
961.713,396.598,1
696.679,419.943,1
139.048,18.3504,0
345.824,234.853,0
503.407,87.9691,0
72.3326,987.016,2
683.323,729.93,1
714.264,412.771,1
630.964,828.473,1
364.073,40.3809,0
104.196,377.3,2
640.097,510.67,1
161.4,5.3991,0
594.575,874.006,1
55.9938,694.258,2
582.152,4.15532,0
788.182,908.271,1
322.918,928.365,2
830.826,218.674,0
49.0516,453.769,2
99.9807,60.1895,0
746.136,261.38,0
354.007,753.488,2
434.691,546.331,2
962.1,570.961,1
405.165,63.9046,0
175.78,749.953,2
822.062,879.126,1
47.8291,113.009,0
275.035,447.858,2
942.549,143.49,0
19.5647,593.528,2
878.187,522.314,1
245.452,704.741,2
328.411,314.444,0
565.886,634.954,1
201.177,927.497,2
920.916,352.979,1
874.152,672.444,1
792.426,840.318,1
333.94,990.003,2
869.538,276.839,0
368.655,656.522,2
883.587,952.31,1
781.176,878.419,1
858.72,697.912,1
400.962,719.411,2
238.858,499.043,2
147.203,507.641,2
501.894,723.579,1
298.428,765.248,2
255.224,377.712,2
215.786,567.287,2
332.846,792.023,2
489.931,994.475,2
284.848,797.755,2
257.854,76.6081,0
524.573,990.115,1
594.242,327.054,0
414.268,744.351,2
162.847,526.213,2
938.743,673.128,1
699.586,7.79819,0
66.727,845.019,2
334.532,244.969,0
945.745,759.196,1
810.699,156.786,0
844.649,179.394,0
343.106,244.737,0
373.1,598.562,2
158.857,722.088,2
176.408,533.623,2
354.502,564.826,2
524.72,27.7015,0
802.272,387.985,1
508.822,17.4885,0
993.388,799.398,1
676.204,248.925,0
563.011,639.695,1
40.7741,790.015,2
306.007,429.426,2
232.066,38.5349,0
884.242,907.471,1
165.549,940.765,2
278.665,377.373,0
528.053,303.585,0
582.077,854.892,1
866.14,916.103,1
229.933,546.739,2
682.2,169.398,0
480.275,472.23,0
682.602,139.199,0
233.748,512.573,2
25.5885,287.87,2
836.412,696.293,1
575.524,649.168,1
485.108,938.617,2
998.647,535.21,1
605.517,924.432,1
700.871,217.378,0
977.835,883.984,1
332.973,215.721,0
429.857,129.061,0
102.868,733.395,2
351.496,662.243,2
128.19,717.763,2
209.026,617.933,2
461.325,227.275,0
523.654,320.018,0
602.262,900.245,1
293.407,92.5401,0
267.724,239.356,0
267.689,299.368,0
116.635,652.2,2
765.69,939,1
193.281,666.312,2
999.043,886.677,1
698.043,167.52,0
348.888,608.648,2
163.708,630.509,2
771.476,376.613,1
233.717,894.272,2
550.676,660.808,1
805.563,446.782,1
343.334,869.354,2
336.703,925.544,2
439.798,165.793,0
316.395,587.168,2
724.197,879.913,1
346.29,513.882,2
519.096,114.27,0
159.567,447.039,2
154.839,862.79,2
957.063,516.549,1
946.998,510.987,1
638.331,381.833,0
887.885,303.882,1
461.433,843.645,2
876.089,947.693,1
289.361,772.404,2
51.7355,690.617,2
341.56,752.357,2
433.333,100.715,0
16.4174,506.562,2
248.175,364.789,0
762.775,815.815,1
809.063,961.394,1
868.976,922.26,1
653.003,466.838,1
430.979,582.836,2
458.317,233.945,0
660.767,652.704,1
918.76,550.273,1
915.166,224.568,0
100.106,645.759,2
225.341,764.716,2
905.534,736.633,1
151.008,792.717,2
810.655,845.98,1
228.655,990.963,2
123.011,242.614,0
310.599,556.079,2
235.113,360.891,0
712.466,479.283,1
681.442,797.746,1
412.33,736.898,2
980.51,556.756,1
225.221,556.859,2
670.074,430.234,1
610.308,831.796,1
339.996,710.608,2
355.101,83.7036,0
10.8952,708.835,2
375.523,545.138,2
510.308,322.725,0
101.713,129.881,0
522.343,778.019,1
742.267,157.709,0
970.002,874.872,1
740.507,245.522,0
866.736,127.287,0
715.602,772.804,1
38.3431,59.1513,0
600.399,673.155,1
203.489,206.203,0
576.324,698.434,1
449.12,443.58,0
801.517,958.999,1
530.532,816.765,1
237.593,490.285,2
453.394,908.795,2
888.842,3.55633,0
979.686,552.65,1
35.5244,878.019,2
867.162,464.026,1
199.953,30.7832,0
167.968,113.793,0
47.6602,907.329,2
453.89,853.681,2
842.565,837.272,1
447.974,18.9404,0
192.003,260.242,0
403.095,363.923,0
331.761,798.983,2
174.316,151.975,0
403.114,917.204,2
397.199,345.516,0
973.09,484.891,1
17.7559,451.085,2
201.509,872.296,2
667.868,975.009,1
357.602,467.581,2
596.693,752.039,1
79.8736,20.6574,0
819.93,275.702,0
461.122,931.895,2
565.236,436.103,0
116.335,204.153,0
196.627,824.203,2
642.891,789.136,1
513.681,435.663,0
208.942,446.349,2
387.388,428.809,0
645.891,609.855,1
895.836,354.175,1
84.7489,551.7,2
640.594,911.916,1
331.178,361.734,0
424.419,874.986,2
587.714,985.883,1
755.105,642.787,1
13.8068,857.707,2
485.536,447.311,0
461.465,188.806,0
647.754,49.7381,0
966.808,543.631,1
564.219,705.213,1
712.608,618.332,1
372.03,393.826,0
913.269,549.965,1
479.525,123.914,0
509.746,731.833,1
302.991,109.087,0
425.243,678.852,2
353.106,133.003,0
420.736,173.677,0
418.428,712.562,2
24.1271,405.454,2
700.145,182.937,0
558.203,780.577,1
466.531,974.596,2
473.679,444.626,0
281.469,725.739,2
232.797,834.017,2
738.012,402.192,1
268.278,925.019,2
0.209131,687.182,2
820.364,921.472,1
905.458,520.786,1
931.45,919.726,1
327.124,296.051,0
262.695,495.761,2
812.469,155.288,0
106.688,214.4,0
347.057,365.658,0
496.517,599.036,2
227.508,826.035,2
378.471,975.354,2
699.597,119.619,0
248.278,27.7439,0
799.45,665.477,1
342.421,947.195,2
300.765,732.791,2
707.793,243.256,0
244.174,483.671,2
246.412,488.374,2
213.367,750.265,2
9.16748,756.755,2
61.7702,859.907,2
410.249,950.537,2
750.442,853.773,1
859.512,487.873,1
434.582,539.734,2
504.648,486.812,0
104.724,535.039,2
907.802,744.953,1
433.835,554.352,2
614.286,922.117,1
268.937,433.444,2
69.5634,240.883,0
782.863,23.2586,0
464.27,596.546,2
803.687,342.613,0
610.803,876.729,1
654.328,292.514,0
109.189,3.32116,0
206.953,222.847,0
672.612,686.053,1
251.9,538.414,2
66.2939,905.003,2
311.518,416.534,2
732.862,662.983,1
781.9,968.758,1
600.562,41.1264,0
463.889,73.4262,0
842.337,959.761,1
792.651,107.316,0
643.18,266.715,0
976.396,565.969,1
724.057,520.08,1
327.652,923.027,2
390.702,2.10489,0
947.834,160.542,0
901.923,657.248,1
35.2663,953.165,2
177.096,630.216,2
290.681,822.486,2
102.422,106.017,0
781.884,979.385,1
219.991,347.334,0
398.576,777.081,2
360.49,36.0765,0
182.482,318.903,0
93.7672,62.0245,0
264.812,238.832,0
228.08,394.042,2
408.826,765.576,2
694.992,494.943,1
368.143,125.076,0
89.8033,685.159,2
881.962,862.938,1
864.009,683.629,1
209.376,305.466,0
648.784,729.343,1
1.27994,351.334,2
523.188,48.4605,0
521.322,721.1,1
763.361,422.658,1
141.347,891.019,2
33.7802,468.699,2
727.532,235.797,0
430.77,450.397,0
781.904,267.877,0
515.507,362.352,0
775.425,153.598,0
727.152,984.986,1
381.023,865.129,2
428.468,867.537,2
265.951,537.707,2
798.386,611.564,1
631.271,225.541,0
423.482,900.977,2
472.496,425.862,0
449.675,514.45,2
158.282,692.052,2
591.183,78.6826,0
631.409,461.433,1
299.111,669.254,2
279.582,136.638,0
827.936,355.046,1
730.24,133.449,0
941.806,413.623,1
404.841,940.704,2
792.778,819.748,1
21.1553,406.273,2
465.8,149.537,0
461.522,585.119,2
159.033,412.793,2
197.193,922.85,2
420.803,601.408,2
656.04,308.785,0
342.374,784.749,2
501.829,612.45,2
876.388,807.102,1
408.726,615.865,2
747.562,162.86,0
5.69902,949.826,2
827.261,831.222,1
626.461,760.282,1
480.101,378.473,0
21.6507,44.7497,0
469.597,827.361,2
548.949,390.162,0
457.426,637.551,2
373.804,713.105,2
214.602,638.835,2
863.961,178.327,0
213.333,428.654,2
722.528,575.104,1
338.127,954.531,2
343.017,913.623,2
397.893,431.989,0
81.7771,699.887,2
91.1043,611.76,2
508.279,238.612,0
246.006,407.381,2
606.292,211.363,0
111.306,454.397,2
932.389,177.777,0
811.712,878.582,1
830.501,917.816,1
880.568,890.269,1
274.31,980.617,2
91.5147,222.113,0
617.829,685.062,1
671.685,433.995,1
295.694,80.5969,0
330.652,911.657,2
529.413,899.345,1
839.331,219.315,0
791.879,786.728,1
351.971,470.961,2
747.745,401.349,1
381.348,700.107,2
918.366,260.326,0
34.6896,925.303,2
465.905,17.4881,0
958.561,876.822,1
480.83,735.363,2
321.842,91.6184,0
117.057,473.14,2
684.308,541.759,1
268.261,445.809,2
800.964,541.372,1
213.192,924.755,2
987.926,78.197,0
541.208,425.941,0
0.976589,954.706,2
999.563,887.142,1
671.829,351.799,0
970.058,363.012,1
255.026,417.098,2
585.889,925.908,1
415.955,371.015,0
903.221,457.482,1
678.275,318.956,0
430.537,216.156,0
398.622,142.979,0
876.219,580.823,1
650.809,36.8684,0
2.67226,475.491,2
660.612,422.748,0
339.875,283.478,0
101.454,347.753,2
426.952,610.232,2
133.115,974.37,2
597.442,886.27,1
609.478,258.941,0
466.818,537.247,2
676.923,833.222,1
989.281,558.419,1
286.466,584.992,2
842.29,129.302,0
999.025,855.507,1
78.6549,465.817,2
193.904,477.406,2
506.615,522.256,1
868.261,638.338,1
638.362,805.897,1
929.028,440.777,1
753.219,73.6912,0
641.626,512.322,1
974.022,106.929,0
590.432,634.784,1
208.586,729.491,2
548.045,739.998,1
707.233,262.818,0
95.4588,41.4868,0
289.758,304.13,0
843.421,399.032,1
211.551,54.3941,0
631.243,368.345,0
377.011,957.824,2
506.721,657.738,1
858.235,66.5438,0
185.825,290.056,0
659.191,210.768,0
967.42,332.441,1
70.7535,846.951,2
335.023,181.83,0
322.252,785.985,2
186.228,977.144,2
365.423,206.64,0
567.936,622.166,1
871.46,579.044,1
862.9,309.182,0
498.248,855.992,1
139.625,293.022,0
126.808,889.303,2
376.259,78.792,0
625.591,73.5462,0
195.617,138.171,0
409.383,345.079,0
989.517,944.915,1
170.716,377.023,2
789.068,108.24,0
336.798,597.841,2
342.034,289.145,0
197.63,596.821,2
656.227,647.323,1
683.733,435.895,1
430.249,625.778,2
707.538,993.292,1
26.2954,441.369,2
875.418,36.3734,0
578.949,599.59,1
33.7553,437.6,2
56.9224,555.038,2
726.431,716.957,1
24.4164,532.279,2
700.683,650.465,1
39.1771,936.192,2
578.07,241.084,0
67.6037,56.1157,0
998.863,767.176,1
419.3,636.409,2
468.448,633.246,2
507.628,227.521,0
183.322,617.211,2
493.766,591.36,2
521.96,718.933,1
126.404,397.407,2
303.147,339.251,0
661.078,482.324,1
804.298,104.343,0
855.429,535.306,1
613.311,786.424,1
738.271,589.932,1
291.728,79.0709,0
393.223,497.713,2
597.318,984.426,1
444.14,616.206,2
154.902,678.306,2
125.094,455.369,2
103.068,176.108,0
573.965,905.076,1
893.591,903.235,1
829.781,614.637,1
827.52,286.787,0
23.0762,869.935,2
281.463,459.093,2
604.502,173.928,0
949.915,721.04,1
565.901,970.804,1
429.677,186.204,0
195,850.083,2
375.25,356.945,0
504.13,808.151,1
996.403,983.646,1
946.449,514.287,1
986.62,546.044,1
630.831,266.564,0
841.753,406.482,1
319.236,582.534,2
522.543,20.3972,0
775.361,22.6718,0
992.335,737.446,1
603.367,681.454,1
17.0381,402.287,2
447.736,381.809,0
287.133,138.458,0
204.274,830.492,2
710.012,146.177,0
121.111,703.607,2
839.779,596.327,1
964.948,656.85,1
514.248,172.474,0
315.606,422.33,2
268.625,188.679,0
560.654,287.058,0
228.672,933.956,2
492.866,842.952,2
461.685,91.8512,0
659.006,207.774,0
618.076,807.899,1
463.68,982.277,2
819.424,638.01,1
345.025,0.778205,0
485.836,285.416,0
427.485,162.799,0
292.868,461.043,2
790.517,694.692,1
663.592,610.81,1
432.131,761.336,2
197.786,14.3835,0
634.507,175.817,0
634.355,74.3901,0
354.476,703.569,2
8.89244,559.504,2
192.856,678.294,2
700.028,44.5768,0
330.697,579.353,2
662.422,456.739,1
33.5425,682.912,2
539.796,596.694,1
931.12,765.88,1
178.556,385.634,2
755.895,507.227,1
39.7906,181.268,0
868.952,678.887,1
761.284,578.57,1
836.639,675.921,1
464.865,351.536,0
30.8072,194.573,0
375.257,294.483,0
589.104,512.374,1
42.8326,38.55,0
469.008,954.526,2
360.523,474.54,2
761.971,474.66,1
753.272,299.102,0
269.134,121.145,0
911.402,13.8835,0
50.213,673.013,2
662.809,755.146,1
959.739,914.667,1
347.212,77.4248,0
663.51,264.451,0
875.942,192.885,0
492.96,884.797,2
254.54,878.292,2
647.522,744.111,1
934.69,808.648,1
463.749,477.391,0
500.747,336.485,0
755.44,55.2183,0
73.54,383.681,2
273.883,796.332,2
528.383,939.638,1
271.636,796.764,2
478.981,836.618,2
228.931,819.574,2
677.455,348.635,0
684.04,745.395,1
415.133,57.1863,0
800.503,361.689,1
822.995,759.044,1
734.07,589.99,1
277.349,618.268,2
954.7,795.105,1
548.854,198.738,0
509.1,595.113,1
701.056,975.995,1
780.979,114.697,0
668.176,850.582,1
774.809,731.33,1
92.6712,476.339,2
499.571,903.668,1
106.134,512.226,2
125.656,795.535,2
114.02,335.179,2
90.6762,966.934,2
81.1251,717.16,2
15.5664,151.345,0
43.8268,285.653,2
502.918,582.658,2
292.715,92.444,0
75.3219,354.065,2
454.041,114.457,0
117.136,620.157,2
15.8988,956.676,2
543.691,753.725,1
861.368,373.595,1
917.581,718.571,1
332.579,131.358,0
992.377,823.256,1
825.39,452.596,1
179.065,190.399,0
211.599,507.778,2
399.403,774.319,2
316.639,326.369,0
912.509,955.615,1
651.505,839.393,1
107.303,237.265,0
500.652,444.524,0
634.099,164.915,0
430.379,87.4152,0
820.485,523.061,1
532.406,174.015,0
692.413,828.913,1
493.457,741.766,2
857.705,610.008,1
311.356,339.157,0
573.373,240.755,0
321.866,655.829,2
429.54,839.875,2
552.733,822.725,1
619.53,86.4312,0
845.388,127.832,0
34.9564,669.626,2
284.899,757.677,2
803.041,680.654,1
852.04,999.989,1
438.783,309.47,0
469.819,639.113,2
739.12,523.693,1
359.054,940.503,2
912.801,213.6,0
636.222,580.337,1
884.016,372.181,1
437.556,713.449,2
396.712,899.071,2
909.346,76.3508,0
165.786,709.832,2
606.222,749.311,1
751.391,344.069,0
818.132,476.313,1
154.215,894.549,2
134.394,230.823,0
55.1124,185.224,0
755.066,110.328,0
496.518,394.426,0
985.162,35.7976,0
278.985,716.806,2
181.929,921.642,2
403.428,336.543,0
991.234,494.749,1
951.03,992.413,1
556.773,393.621,0
830.925,572.014,1
510.988,124.287,0
842.485,251.24,0
395.187,409.238,0
912.847,482.267,1
984.484,989.802,1
941.649,336.304,1
870.911,561.454,1
247.845,166.482,0
251.26,166.81,0
1.1303,362.718,2
158.584,339.98,2
501.788,267.979,0
30.5724,415.057,2
295.796,680.435,2
465.903,355.916,0
12.8705,673.335,2
285.905,689.036,2
812.42,894.836,1
656.055,658.524,1
897.958,435.979,1
164.818,392.312,2
684.95,64.4027,0
437.435,784.631,2
254.645,470.509,2
856.468,284.323,0
73.3386,648.996,2
680.965,904.664,1
54.6579,28.043,0
54.0451,901.903,2
488.483,180.246,0
957.798,645.044,1
333.576,150.913,0
693.426,860.544,1
554.189,121.64,0
320.922,26.6973,0
784.098,392.66,1
302.103,220.263,0
64.3669,855.601,2
490.845,427.742,0
310.515,870.883,2
8.4267,60.7927,0
245.638,605.32,2
136.351,584.018,2
810.618,917.886,1
758.749,87.0366,0
607.737,897.176,1
964.572,24.5455,0
622.988,135.305,0
84.2575,509.532,2
918.095,795.185,1
212.543,63.953,0
51.2352,931.768,2
685.213,877.889,1
529.16,690.142,1
618.432,801.787,1
909.959,643.269,1
203.264,399.285,2
597.93,562.063,1
134.468,278.209,0
709.18,801.23,1
101.644,961.56,2
146.99,1.75941,0
600.285,322.5,0
423.356,521.84,2
406.864,803.485,2
67.7217,875.012,2
474.988,800.386,2
44.2304,447.145,2
858.544,828.746,1
393.132,681.23,2
645.666,205.176,0
534.344,649.716,1
783.211,126.464,0
988.561,24.043,0
925.614,772.497,1
358.509,695.432,2
64.847,538.354,2
455.858,242.788,0
246.422,619.662,2
394.14,408.898,0
333.629,159.276,0
781.625,974.459,1
645.918,833.334,1
485.783,500.097,0
141.478,249.585,0
509.601,994.332,1
760.111,979.171,1
767.267,161.812,0
435.242,685.906,2
909.704,611.156,1
930.649,663.374,1
949,30.9306,0
236.171,595.708,2
157.981,858.132,2
536.778,730.859,1
995.722,24.9461,0
194.527,271.086,0
670.932,635.867,1
550.853,96.696,0
511.413,728.956,1
449.284,240.366,0
59.9344,511.016,2
930.335,256.389,0
704.288,576.874,1
859.48,566.108,1
405.531,413.237,0
407.817,994.837,2
826.46,263.488,0
595.75,400.905,0
121.655,658.466,2
854.576,488.607,1
964.72,852.699,1
911.832,924.799,1
405.65,598.325,2
479.842,246.699,0
967.401,53.1763,0
170.469,239.639,0
217.924,940.912,2
672.499,404.061,0
604.512,940.62,1
367.06,303.265,0
828.433,528.681,1
26.6426,817.768,2
744.47,212.342,0
964.283,912.054,1
795.386,804.712,1
137.398,206.681,0
221.896,109.5,0
14.5623,339.067,2
558.935,796.669,1
823.4,516.813,1
174.971,948.186,2
394.866,91.0461,0
963.224,134.674,0
46.6205,678.468,2
510.367,176.904,0
473.376,158.01,0
898.132,452.797,1
34.3837,131.541,0
832.061,256.215,0
880.476,142.539,0
227.871,101.084,0
202.796,69.4413,0
937.814,311.153,1
66.8677,26.9915,0
425.261,643.275,2
480.122,879.548,2
214.687,686.722,2
338.604,511.782,2
81.4631,99.3996,0
621.396,642.205,1
780.493,351.793,0
341.453,869.737,2
538.962,36.1606,0
387.675,320.568,0
746.68,609.223,1
372.97,800.233,2
499.258,445.733,0
22.7566,291.957,2
476.147,637.697,2
158.857,54.471,0
146.117,395.746,2
185.836,23.5592,0
331.207,76.4326,0
748.062,484.584,1
665.858,84.7529,0
893.841,517.65,1
710.806,882.522,1
197.935,456.624,2
905.389,737.348,1
258.291,957.284,2
113.063,678.517,2
864.08,272.014,0
964.267,831.138,1
766.191,465.641,1
368.361,90.468,0
513.368,127.134,0
725.343,982.23,1
425.584,152.711,0
835.783,913.004,1
980.196,865.921,1
485.775,995.434,2
726.917,551.117,1
542.671,370.119,0
467.191,749.025,2
57.5787,257.618,0
905.215,129.777,0
203.714,360.096,2
796.577,708.869,1
30.4417,150.721,0
444.177,338.743,0
1.49807,81.6901,0
539.698,131.479,0
859.263,550.008,1
163.202,778.479,2
716.218,600.082,1
849.306,565.986,1
958.061,586.72,1
75.0391,604.828,2
297.25,188.755,0
87.6398,855.874,2
628.567,499.066,1
520.628,598.711,1
517.119,347.856,0
614.685,984.936,1
145.335,922.518,2
40.1028,698.51,2
471.491,799.831,2
565.034,17.687,0
863.166,389.518,1
303.398,625.219,2
48.3475,402.602,2
198.336,159.876,0
782.845,44.5552,0
36.1678,245.164,0
11.8296,712.343,2
459.607,644.235,2
208.717,843.694,2
93.7682,391.544,2
501.394,213.249,0
150.414,335.375,2
240.923,133.494,0
200.868,356.442,2
99.4325,660.084,2
233.858,185.954,0
320.371,178.038,0
738.199,238.358,0
220.941,704.794,2
207.853,644.913,2
753.539,54.8899,0
244.073,513.527,2
624.223,744.791,1
923.591,697.155,1
939.123,254.702,0
84.5259,908.733,2
688.419,392.734,0
805.352,464.047,1
99.9851,203.055,0
753.856,48.5556,0
817.486,9.78514,0
240.227,26.9861,0
299.044,240.789,0
978.95,709.547,1
821.664,846.167,1
843.647,673.353,1
40.4411,853.105,2
861.13,391.109,1
888.509,782.902,1
59.9015,428.148,2
827.554,442.924,1
590.351,441.909,0
492.092,35.8003,0
762.546,514.376,1
919.444,807.979,1
893.984,900.674,1
395.599,161.066,0
350.199,216.392,0
335.733,789.141,2
210.239,592.168,2
896.842,707.263,1
850.978,253.002,0
872.605,428.676,1
55.5549,960.666,2
622.615,666.592,1
236.652,11.9031,0
655.002,258.84,0
583.108,297.379,0
247.836,306.503,0
591.713,958.469,1
377.669,309.458,0
142.054,429.571,2
972.7,206.104,0
965.63,347.686,1
622.418,76.0694,0
684.496,45.2403,0
794.965,625.587,1
553.757,45.5191,0
312.246,537.732,2
85.738,90.553,0
380.853,847.79,2
60.7566,337.382,2
921.026,914.399,1
802.646,757.897,1
35.1058,628.181,2
372.336,870.247,2
15.6811,291.58,2
113.522,971.174,2
507.902,298.211,0
105.885,77.8465,0
933.156,337.89,1
583.985,719.305,1
805.659,602.547,1
707.238,159.943,0
891.448,513.707,1
289.306,96.2276,0
10.6525,579.631,2
765.971,281.227,0
383.191,448.011,2
795.863,883.246,1
198.966,348.064,2
738.567,757.879,1
642.751,705.471,1
796.443,731.099,1
86.4473,40.8281,0
509.177,602.366,1
140.119,573.246,2
359.911,34.722,0
61.7605,659.514,2
290.741,404.32,2
405.12,294.562,0
341.165,677.734,2
532.366,933.333,1
4.60414,289.427,2
