x,y,cluster
568.416,735.228,2
895.798,451.668,1
893.898,864.32,2
394.392,481.511,0
945.405,366.629,1
969.631,738.977,2
155.166,472.291,0
995.536,906.601,2
582.458,431.036,1
756.453,990.676,2
785.181,66.786,1
3.14812,923.995,0
899.576,693.556,2
23.3231,102.197,0
778.804,175.278,1
863.413,985.71,2
263.614,243.488,0
843.89,988.641,2
657.209,515.8,2
225.95,473.924,0
722.371,696.055,2
966.041,635.111,2
21.7715,280.951,0
215.161,360.901,0
668.118,144.443,1
361.347,464.901,0
857.326,607.009,2
504.747,892.838,2
551.415,35.591,1
696.093,684.461,2
526.105,62.879,1
76.4321,185.135,0
409.185,727.106,2
673.074,102.287,1
382.267,25.87,1
316.401,944.558,2
629.153,144.877,1
2.38197,335.165,0
349.423,799.816,2
580.215,220.534,1
205.557,506.011,0
629.482,996.415,2
539.79,730.721,2
683.968,257.05,1
450.193,153.454,1
326.211,126.364,0
291.273,784.752,0
39.7757,568.175,0
325.385,783.623,0
313.892,978.456,2
586.866,927.667,2
139.408,711.634,0
657.777,332.964,1
533.773,206.404,1
17.4321,819.212,0
403.706,813.916,2
658.983,289.95,1
955.201,284.439,1
95.7566,67.8914,0
145.295,615.131,0
978.11,136.59,1
422.094,419.573,0
379.403,803.416,2
214.516,744.715,0
73.9654,583.534,0
920.79,42.1769,1
973.127,572.762,2
455.382,99.0244,1
604.37,994.141,2
671.08,793.148,2
798.603,594.6,2
988.752,195.584,1
208.798,126.41,0
280.811,563.924,0
396.895,441.601,0
675.258,856.844,2
950.956,721.777,2
395.734,560.15,0
904.223,64.0191,1
785.014,990.994,2
694.218,911.343,2
706.357,434.197,1
508.077,813.076,2
810.91,505.319,2
655.39,506.783,2
31.2608,523.419,0
286.485,703.538,0
907.2,45.8946,1
88.0822,73.376,0
77.6333,811.99,0
895.164,41.0992,1
497.841,783.881,2
586.225,209.221,1
188.998,285.633,0
810.185,53.8231,1
328.757,424.345,0
513.735,304.355,1
38.6192,821.422,0
223.559,905.561,0
479.565,720.155,2
917.977,675.616,2
281.376,438.083,0
607.127,999.126,2
395.839,864.092,2
449.162,267.47,1
682.204,47.7372,1
433.383,326.251,1
541.105,559.66,2
786.969,223.622,1
471.618,751.471,2
515.08,617.04,2
242.752,526.465,0
520.747,429.616,1
547.964,102.141,1
709.483,443.753,1
435.3,224.551,1
292.64,540.016,0
353.728,176.913,1
636.554,908.325,2
2.13706,356.543,0
460.299,112.8,1
239.711,623.707,0
846.82,204.882,1
890.807,871.171,2
512.575,945.968,2
304.786,985.575,2
332.627,925.4,2
192.711,31.6787,0
638.577,71.712,1
0.915223,143.073,0
432.091,827.297,2
958.888,185.004,1
139.884,790.361,0
641.265,266.815,1
408.618,31.7655,1
598.931,793.009,2
317.542,859.172,2
192.443,252.948,0
581.625,464.18,1
157.987,166.559,0
185.281,861.112,0
165.503,975.158,0
568.8,797.671,2
600.547,521.92,2
213.49,619.737,0
410.472,65.8707,1
351.64,468.208,0
365.353,582.234,0
581.489,294.95,1
386.919,971.086,2
458.704,740.005,2
861.358,628.562,2
722.677,253.409,1
886.237,470.058,1
785.209,5.31377,1
776.817,436.422,1
57.0444,158.722,0
896.751,111.028,1
370.432,527.016,0
166.55,734.148,0
142.729,428.498,0
361.799,148.669,1
472.186,608.055,2
413.065,462.223,0
53.2594,781.089,0
266.811,67.639,0
848.697,545.172,2
708.319,767.684,2
561.747,423.529,1
710.222,565.589,2
905.242,159.23,1
713.182,96.1351,1
433.691,741.15,2
343.224,258.453,0
887.983,220.656,1
356.755,701.096,0
221.919,823.891,0
435.999,221.524,1
639.084,835.88,2
974.245,918.173,2
49.0671,721.845,0
252.484,971.165,2
324.499,511.797,0
163.688,951.87,0
896.828,339.422,1
904.764,235.523,1
913.827,870.487,2
258.811,988.287,2
507.973,135.926,1
425.217,235.907,1
376.733,339.869,0
786.243,444.253,1
254.394,371.055,0
730.059,866.636,2
742.012,594.803,2
854.845,586.233,2
807.057,780.797,2
504.808,705.312,2
824.988,64.8811,1
213.096,637.777,0
319.523,472.015,0
418.11,742.543,2
305.996,881.687,2
932.331,176.881,1
364.852,415.258,0
577.094,769.662,2
499.353,213.563,1
581.507,863.139,2
942.782,400.634,1
474.55,19.4352,1
211.941,866.703,0
103.445,147.087,0
752.268,806.736,2
676.542,955.071,2
686.046,803.201,2
654.774,93.8168,1
233.584,415.77,0
649.843,297.834,1
418.601,133.126,1
69.4755,772.135,0
734.678,801.151,2
48.152,670.729,0
799.554,752.877,2
817.395,642.367,2
736.481,157.139,1
421.767,332.953,0
17.4073,216.186,0
820.746,810.795,2
491.494,749.55,2
947.529,598.95,2
717.341,243.566,1
411.154,674.321,2
607.992,595.101,2
965.625,737.163,2
867.867,387.736,1
412.167,631.047,0
61.7413,537.369,0
306.898,513.776,0
826.734,378.226,1
935.913,362.023,1
443.935,337.232,1
583.942,318.11,1
45.7798,933.216,0
21.3534,538.846,0
264.976,948.741,2
648.886,482.164,1
139.935,995.724,0
262.397,620.227,0
363.788,554.953,0
164.659,110.616,0
868.356,595.357,2
534.131,342.261,1
551.609,846.739,2
797.302,48.6658,1
921.535,111.387,1
787.296,505.408,2
26.1663,660.15,0
796.928,431.469,1
681.078,424.87,1
785.037,487.099,1
710.618,887.423,2
826.562,654.385,2
921.12,870.788,2
47.3644,733.362,0
765.488,506.613,2
435.725,517.427,0
84.4297,107.504,0
690.436,948.201,2
590.386,684.028,2
823.769,238.175,1
486.37,290.802,1
939.652,113.919,1
585.331,514.621,2
974.234,354.003,1
368.642,637.885,0
585.68,824.809,2
39.513,210.786,0
834.656,259.018,1
856.057,559.497,2
652.568,175.55,1
68.3567,587.654,0
435.618,568.152,0
214.778,137.098,0
843.324,495.366,1
298.463,207.018,0
326.906,496.634,0
282.469,359.387,0
30.2715,214.076,0
187.464,412.125,0
816.759,259.65,1
707.994,211.519,1
156.885,592.48,0
86.6098,537.774,0
396.828,749.448,2
244.254,705.321,0
112.808,300.903,0
761.298,96.0666,1
466.765,566.646,0
406.133,388.791,0
271.686,878.022,0
286.708,633.479,0
590.411,613.322,2
242.534,759,0
649.923,221.697,1
198.779,859.821,0
406.997,752.086,2
940.154,887.483,2
723.787,766.649,2
276.69,286.831,0
332.968,297.005,0
689.086,351.428,1
862.921,758.191,2
214.977,3.86747,0
850.264,992.262,2
198.759,172.243,0
586.686,362.997,1
200.938,254.1,0
888.89,56.974,1
703.628,420.181,1
60.6915,147.106,0
558.722,881.311,2
611.966,18.0014,1
186.399,92.9948,0
96.1843,200.096,0
369.596,890.764,2
151.895,286.821,0
898.975,361.192,1
87.5277,165.106,0
817.27,180.833,1
643.31,572.932,2
451.06,339.89,1
127.336,263.854,0
973.49,403.643,1
68.7731,465.383,0
43.8253,802.829,0
806.407,998.827,2
518.78,297.24,1
78.7229,854.164,0
743.427,782.613,2
313.018,700.086,0
697.613,159.104,1
961.713,396.598,1
696.679,419.943,1
139.048,18.3504,0
345.824,234.853,0
503.407,87.9691,1
72.3326,987.016,0
683.323,729.93,2
714.264,412.771,1
630.964,828.473,2
364.073,40.3809,1
104.196,377.3,0
640.097,510.67,2
161.4,5.3991,0
594.575,874.006,2
55.9938,694.258,0
582.152,4.15532,1
788.182,908.271,2
322.918,928.365,2
830.826,218.674,1
49.0516,453.769,0
99.9807,60.1895,0
746.136,261.38,1
354.007,753.488,0
434.691,546.331,0
962.1,570.961,2
405.165,63.9046,1
175.78,749.953,0
822.062,879.126,2
47.8291,113.009,0
275.035,447.858,0
942.549,143.49,1
19.5647,593.528,0
878.187,522.314,2
245.452,704.741,0
328.411,314.444,0
565.886,634.954,2
201.177,927.497,0
920.916,352.979,1
874.152,672.444,2
792.426,840.318,2
333.94,990.003,2
869.538,276.839,1
368.655,656.522,0
883.587,952.31,2
781.176,878.419,2
858.72,697.912,2
400.962,719.411,2
238.858,499.043,0
147.203,507.641,0
501.894,723.579,2
298.428,765.248,0
255.224,377.712,0
215.786,567.287,0
332.846,792.023,0
489.931,994.475,2
284.848,797.755,0
257.854,76.6081,0
524.573,990.115,2
594.242,327.054,1
414.268,744.351,2
162.847,526.213,0
938.743,673.128,2
699.586,7.79819,1
66.727,845.019,0
334.532,244.969,0
945.745,759.196,2
810.699,156.786,1
844.649,179.394,1
343.106,244.737,0
373.1,598.562,0
158.857,722.088,0
176.408,533.623,0
354.502,564.826,0
524.72,27.7015,1
802.272,387.985,1
508.822,17.4885,1
993.388,799.398,2
676.204,248.925,1
563.011,639.695,2
40.7741,790.015,0
306.007,429.426,0
232.066,38.5349,0
884.242,907.471,2
165.549,940.765,0
278.665,377.373,0
528.053,303.585,1
582.077,854.892,2
866.14,916.103,2
229.933,546.739,0
682.2,169.398,1
480.275,472.23,0
682.602,139.199,1
233.748,512.573,0
25.5885,287.87,0
836.412,696.293,2
575.524,649.168,2
485.108,938.617,2
998.647,535.21,2
605.517,924.432,2
700.871,217.378,1
977.835,883.984,2
332.973,215.721,0
429.857,129.061,1
102.868,733.395,0
351.496,662.243,0
128.19,717.763,0
209.026,617.933,0
461.325,227.275,1
523.654,320.018,1
602.262,900.245,2
293.407,92.5401,0
267.724,239.356,0
267.689,299.368,0
116.635,652.2,0
765.69,939,2
193.281,666.312,0
999.043,886.677,2
698.043,167.52,1
348.888,608.648,0
163.708,630.509,0
771.476,376.613,1
233.717,894.272,0
550.676,660.808,2
805.563,446.782,1
343.334,869.354,2
336.703,925.544,2
439.798,165.793,1
316.395,587.168,0
724.197,879.913,2
346.29,513.882,0
519.096,114.27,1
159.567,447.039,0
154.839,862.79,0
957.063,516.549,2
946.998,510.987,2
638.331,381.833,1
887.885,303.882,1
461.433,843.645,2
876.089,947.693,2
289.361,772.404,0
51.7355,690.617,0
341.56,752.357,0
433.333,100.715,1
16.4174,506.562,0
248.175,364.789,0
762.775,815.815,2
809.063,961.394,2
868.976,922.26,2
653.003,466.838,1
430.979,582.836,0
458.317,233.945,1
660.767,652.704,2
918.76,550.273,2
915.166,224.568,1
100.106,645.759,0
225.341,764.716,0
905.534,736.633,2
151.008,792.717,0
810.655,845.98,2
228.655,990.963,2
123.011,242.614,0
310.599,556.079,0
235.113,360.891,0
712.466,479.283,1
681.442,797.746,2
412.33,736.898,2
980.51,556.756,2
225.221,556.859,0
670.074,430.234,1
610.308,831.796,2
339.996,710.608,0
355.101,83.7036,1
10.8952,708.835,0
375.523,545.138,0
510.308,322.725,1
101.713,129.881,0
522.343,778.019,2
742.267,157.709,1
970.002,874.872,2
740.507,245.522,1
866.736,127.287,1
715.602,772.804,2
38.3431,59.1513,0
600.399,673.155,2
203.489,206.203,0
576.324,698.434,2
449.12,443.58,0
801.517,958.999,2
530.532,816.765,2
237.593,490.285,0
453.394,908.795,2
888.842,3.55633,1
979.686,552.65,2
35.5244,878.019,0
867.162,464.026,1
199.953,30.7832,0
167.968,113.793,0
47.6602,907.329,0
453.89,853.681,2
842.565,837.272,2
447.974,18.9404,1
192.003,260.242,0
403.095,363.923,0
331.761,798.983,0
174.316,151.975,0
403.114,917.204,2
397.199,345.516,0
973.09,484.891,1
17.7559,451.085,0
201.509,872.296,0
667.868,975.009,2
357.602,467.581,0
596.693,752.039,2
79.8736,20.6574,0
819.93,275.702,1
461.122,931.895,2
565.236,436.103,1
116.335,204.153,0
196.627,824.203,0
642.891,789.136,2
513.681,435.663,1
208.942,446.349,0
387.388,428.809,0
645.891,609.855,2
895.836,354.175,1
84.7489,551.7,0
640.594,911.916,2
331.178,361.734,0
424.419,874.986,2
587.714,985.883,2
755.105,642.787,2
13.8068,857.707,0
485.536,447.311,0
461.465,188.806,1
647.754,49.7381,1
966.808,543.631,2
564.219,705.213,2
712.608,618.332,2
372.03,393.826,0
913.269,549.965,2
479.525,123.914,1
509.746,731.833,2
302.991,109.087,0
425.243,678.852,2
353.106,133.003,1
420.736,173.677,1
418.428,712.562,2
24.1271,405.454,0
700.145,182.937,1
558.203,780.577,2
466.531,974.596,2
473.679,444.626,0
281.469,725.739,0
232.797,834.017,0
738.012,402.192,1
268.278,925.019,2
0.209131,687.182,0
820.364,921.472,2
905.458,520.786,2
931.45,919.726,2
327.124,296.051,0
262.695,495.761,0
812.469,155.288,1
106.688,214.4,0
347.057,365.658,0
496.517,599.036,2
227.508,826.035,0
378.471,975.354,2
699.597,119.619,1
248.278,27.7439,0
799.45,665.477,2
342.421,947.195,2
300.765,732.791,0
707.793,243.256,1
244.174,483.671,0
246.412,488.374,0
213.367,750.265,0
9.16748,756.755,0
61.7702,859.907,0
410.249,950.537,2
750.442,853.773,2
859.512,487.873,1
434.582,539.734,0
504.648,486.812,0
104.724,535.039,0
907.802,744.953,2
433.835,554.352,0
614.286,922.117,2
268.937,433.444,0
69.5634,240.883,0
782.863,23.2586,1
464.27,596.546,2
803.687,342.613,1
610.803,876.729,2
654.328,292.514,1
109.189,3.32116,0
206.953,222.847,0
672.612,686.053,2
251.9,538.414,0
66.2939,905.003,0
311.518,416.534,0
732.862,662.983,2
781.9,968.758,2
600.562,41.1264,1
463.889,73.4262,1
842.337,959.761,2
792.651,107.316,1
643.18,266.715,1
976.396,565.969,2
724.057,520.08,2
327.652,923.027,2
390.702,2.10489,1
947.834,160.542,1
901.923,657.248,2
35.2663,953.165,0
177.096,630.216,0
290.681,822.486,0
102.422,106.017,0
781.884,979.385,2
219.991,347.334,0
398.576,777.081,2
360.49,36.0765,1
182.482,318.903,0
93.7672,62.0245,0
264.812,238.832,0
228.08,394.042,0
408.826,765.576,2
694.992,494.943,1
368.143,125.076,1
89.8033,685.159,0
881.962,862.938,2
864.009,683.629,2
209.376,305.466,0
648.784,729.343,2
1.27994,351.334,0
523.188,48.4605,1
521.322,721.1,2
763.361,422.658,1
141.347,891.019,0
33.7802,468.699,0
727.532,235.797,1
430.77,450.397,0
781.904,267.877,1
515.507,362.352,1
775.425,153.598,1
727.152,984.986,2
381.023,865.129,2
428.468,867.537,2
265.951,537.707,0
798.386,611.564,2
631.271,225.541,1
423.482,900.977,2
472.496,425.862,0
449.675,514.45,0
158.282,692.052,0
591.183,78.6826,1
631.409,461.433,1
299.111,669.254,0
279.582,136.638,0
827.936,355.046,1
730.24,133.449,1
941.806,413.623,1
404.841,940.704,2
792.778,819.748,2
21.1553,406.273,0
465.8,149.537,1
461.522,585.119,2
159.033,412.793,0
197.193,922.85,0
420.803,601.408,0
656.04,308.785,1
342.374,784.749,2
501.829,612.45,2
876.388,807.102,2
408.726,615.865,0
747.562,162.86,1
5.69902,949.826,0
827.261,831.222,2
626.461,760.282,2
480.101,378.473,1
21.6507,44.7497,0
469.597,827.361,2
548.949,390.162,1
457.426,637.551,2
373.804,713.105,0
214.602,638.835,0
863.961,178.327,1
213.333,428.654,0
722.528,575.104,2
338.127,954.531,2
343.017,913.623,2
397.893,431.989,0
81.7771,699.887,0
91.1043,611.76,0
508.279,238.612,1
246.006,407.381,0
606.292,211.363,1
111.306,454.397,0
932.389,177.777,1
811.712,878.582,2
830.501,917.816,2
880.568,890.269,2
274.31,980.617,2
91.5147,222.113,0
617.829,685.062,2
671.685,433.995,1
295.694,80.5969,0
330.652,911.657,2
529.413,899.345,2
839.331,219.315,1
791.879,786.728,2
351.971,470.961,0
747.745,401.349,1
381.348,700.107,0
918.366,260.326,1
34.6896,925.303,0
465.905,17.4881,1
958.561,876.822,2
480.83,735.363,2
321.842,91.6184,1
117.057,473.14,0
684.308,541.759,2
268.261,445.809,0
800.964,541.372,2
213.192,924.755,0
987.926,78.197,1
541.208,425.941,1
0.976589,954.706,0
999.563,887.142,2
671.829,351.799,1
970.058,363.012,1
255.026,417.098,0
585.889,925.908,2
415.955,371.015,0
903.221,457.482,1
678.275,318.956,1
430.537,216.156,1
398.622,142.979,1
876.219,580.823,2
650.809,36.8684,1
2.67226,475.491,0
660.612,422.748,1
339.875,283.478,0
101.454,347.753,0
426.952,610.232,0
133.115,974.37,0
597.442,886.27,2
609.478,258.941,1
466.818,537.247,0
676.923,833.222,2
989.281,558.419,2
286.466,584.992,0
842.29,129.302,1
999.025,855.507,2
78.6549,465.817,0
193.904,477.406,0
506.615,522.256,2
868.261,638.338,2
638.362,805.897,2
929.028,440.777,1
753.219,73.6912,1
641.626,512.322,2
974.022,106.929,1
590.432,634.784,2
208.586,729.491,0
548.045,739.998,2
707.233,262.818,1
95.4588,41.4868,0
289.758,304.13,0
843.421,399.032,1
211.551,54.3941,0
631.243,368.345,1
377.011,957.824,2
506.721,657.738,2
858.235,66.5438,1
185.825,290.056,0
659.191,210.768,1
967.42,332.441,1
70.7535,846.951,0
335.023,181.83,0
322.252,785.985,0
186.228,977.144,0
365.423,206.64,0
567.936,622.166,2
871.46,579.044,2
862.9,309.182,1
498.248,855.992,2
139.625,293.022,0
126.808,889.303,0
376.259,78.792,1
625.591,73.5462,1
195.617,138.171,0
409.383,345.079,0
989.517,944.915,2
170.716,377.023,0
789.068,108.24,1
336.798,597.841,0
342.034,289.145,0
197.63,596.821,0
656.227,647.323,2
683.733,435.895,1
430.249,625.778,0
707.538,993.292,2
26.2954,441.369,0
875.418,36.3734,1
578.949,599.59,2
33.7553,437.6,0
56.9224,555.038,0
726.431,716.957,2
24.4164,532.279,0
700.683,650.465,2
39.1771,936.192,0
578.07,241.084,1
67.6037,56.1157,0
998.863,767.176,2
419.3,636.409,0
468.448,633.246,2
507.628,227.521,1
183.322,617.211,0
493.766,591.36,2
521.96,718.933,2
126.404,397.407,0
303.147,339.251,0
661.078,482.324,1
804.298,104.343,1
855.429,535.306,2
613.311,786.424,2
738.271,589.932,2
291.728,79.0709,0
393.223,497.713,0
597.318,984.426,2
444.14,616.206,2
154.902,678.306,0
125.094,455.369,0
103.068,176.108,0
573.965,905.076,2
893.591,903.235,2
829.781,614.637,2
827.52,286.787,1
23.0762,869.935,0
281.463,459.093,0
604.502,173.928,1
949.915,721.04,2
565.901,970.804,2
429.677,186.204,1
195,850.083,0
375.25,356.945,0
504.13,808.151,2
996.403,983.646,2
946.449,514.287,2
986.62,546.044,2
630.831,266.564,1
841.753,406.482,1
319.236,582.534,0
522.543,20.3972,1
775.361,22.6718,1
992.335,737.446,2
603.367,681.454,2
17.0381,402.287,0
447.736,381.809,0
287.133,138.458,0
204.274,830.492,0
710.012,146.177,1
121.111,703.607,0
839.779,596.327,2
964.948,656.85,2
514.248,172.474,1
315.606,422.33,0
268.625,188.679,0
560.654,287.058,1
228.672,933.956,0
492.866,842.952,2
461.685,91.8512,1
659.006,207.774,1
618.076,807.899,2
463.68,982.277,2
819.424,638.01,2
345.025,0.778205,1
485.836,285.416,1
427.485,162.799,1
292.868,461.043,0
790.517,694.692,2
663.592,610.81,2
432.131,761.336,2
197.786,14.3835,0
634.507,175.817,1
634.355,74.3901,1
354.476,703.569,0
8.89244,559.504,0
192.856,678.294,0
700.028,44.5768,1
330.697,579.353,0
662.422,456.739,1
33.5425,682.912,0
539.796,596.694,2
931.12,765.88,2
178.556,385.634,0
755.895,507.227,2
39.7906,181.268,0
868.952,678.887,2
761.284,578.57,2
836.639,675.921,2
464.865,351.536,1
30.8072,194.573,0
375.257,294.483,0
589.104,512.374,2
42.8326,38.55,0
469.008,954.526,2
360.523,474.54,0
761.971,474.66,1
753.272,299.102,1
269.134,121.145,0
911.402,13.8835,1
50.213,673.013,0
662.809,755.146,2
959.739,914.667,2
347.212,77.4248,1
663.51,264.451,1
875.942,192.885,1
492.96,884.797,2
254.54,878.292,0
647.522,744.111,2
934.69,808.648,2
463.749,477.391,0
500.747,336.485,1
755.44,55.2183,1
73.54,383.681,0
273.883,796.332,0
528.383,939.638,2
271.636,796.764,0
478.981,836.618,2
228.931,819.574,0
677.455,348.635,1
684.04,745.395,2
415.133,57.1863,1
800.503,361.689,1
822.995,759.044,2
734.07,589.99,2
277.349,618.268,0
954.7,795.105,2
548.854,198.738,1
509.1,595.113,2
701.056,975.995,2
780.979,114.697,1
668.176,850.582,2
774.809,731.33,2
92.6712,476.339,0
499.571,903.668,2
106.134,512.226,0
125.656,795.535,0
114.02,335.179,0
90.6762,966.934,0
81.1251,717.16,0
15.5664,151.345,0
43.8268,285.653,0
502.918,582.658,2
292.715,92.444,0
75.3219,354.065,0
454.041,114.457,1
117.136,620.157,0
15.8988,956.676,0
543.691,753.725,2
861.368,373.595,1
917.581,718.571,2
332.579,131.358,1
992.377,823.256,2
825.39,452.596,1
179.065,190.399,0
211.599,507.778,0
399.403,774.319,2
316.639,326.369,0
912.509,955.615,2
651.505,839.393,2
107.303,237.265,0
500.652,444.524,1
634.099,164.915,1
430.379,87.4152,1
820.485,523.061,2
532.406,174.015,1
692.413,828.913,2
493.457,741.766,2
857.705,610.008,2
311.356,339.157,0
573.373,240.755,1
321.866,655.829,0
429.54,839.875,2
552.733,822.725,2
619.53,86.4312,1
845.388,127.832,1
34.9564,669.626,0
284.899,757.677,0
803.041,680.654,2
852.04,999.989,2
438.783,309.47,1
469.819,639.113,2
739.12,523.693,2
359.054,940.503,2
912.801,213.6,1
636.222,580.337,2
884.016,372.181,1
437.556,713.449,2
396.712,899.071,2
909.346,76.3508,1
165.786,709.832,0
606.222,749.311,2
751.391,344.069,1
818.132,476.313,1
154.215,894.549,0
134.394,230.823,0
55.1124,185.224,0
755.066,110.328,1
496.518,394.426,1
985.162,35.7976,1
278.985,716.806,0
181.929,921.642,0
403.428,336.543,0
991.234,494.749,1
951.03,992.413,2
556.773,393.621,1
830.925,572.014,2
510.988,124.287,1
842.485,251.24,1
395.187,409.238,0
912.847,482.267,1
984.484,989.802,2
941.649,336.304,1
870.911,561.454,2
247.845,166.482,0
251.26,166.81,0
1.1303,362.718,0
158.584,339.98,0
501.788,267.979,1
30.5724,415.057,0
295.796,680.435,0
465.903,355.916,1
12.8705,673.335,0
285.905,689.036,0
812.42,894.836,2
656.055,658.524,2
897.958,435.979,1
164.818,392.312,0
684.95,64.4027,1
437.435,784.631,2
254.645,470.509,0
856.468,284.323,1
73.3386,648.996,0
680.965,904.664,2
54.6579,28.043,0
54.0451,901.903,0
488.483,180.246,1
957.798,645.044,2
333.576,150.913,0
693.426,860.544,2
554.189,121.64,1
320.922,26.6973,1
784.098,392.66,1
302.103,220.263,0
64.3669,855.601,0
490.845,427.742,1
310.515,870.883,2
8.4267,60.7927,0
245.638,605.32,0
136.351,584.018,0
810.618,917.886,2
758.749,87.0366,1
607.737,897.176,2
964.572,24.5455,1
622.988,135.305,1
84.2575,509.532,0
918.095,795.185,2
212.543,63.953,0
51.2352,931.768,0
685.213,877.889,2
529.16,690.142,2
618.432,801.787,2
909.959,643.269,2
203.264,399.285,0
597.93,562.063,2
134.468,278.209,0
709.18,801.23,2
101.644,961.56,0
146.99,1.75941,0
600.285,322.5,1
423.356,521.84,0
406.864,803.485,2
67.7217,875.012,0
474.988,800.386,2
44.2304,447.145,0
858.544,828.746,2
393.132,681.23,0
645.666,205.176,1
534.344,649.716,2
783.211,126.464,1
988.561,24.043,1
925.614,772.497,2
358.509,695.432,0
64.847,538.354,0
455.858,242.788,1
246.422,619.662,0
394.14,408.898,0
333.629,159.276,0
781.625,974.459,2
645.918,833.334,2
485.783,500.097,0
141.478,249.585,0
509.601,994.332,2
760.111,979.171,2
767.267,161.812,1
435.242,685.906,2
909.704,611.156,2
930.649,663.374,2
949,30.9306,1
236.171,595.708,0
157.981,858.132,0
536.778,730.859,2
995.722,24.9461,1
194.527,271.086,0
670.932,635.867,2
550.853,96.696,1
511.413,728.956,2
449.284,240.366,1
59.9344,511.016,0
930.335,256.389,1
704.288,576.874,2
859.48,566.108,2
405.531,413.237,0
407.817,994.837,2
826.46,263.488,1
595.75,400.905,1
121.655,658.466,0
854.576,488.607,1
964.72,852.699,2
911.832,924.799,2
405.65,598.325,0
479.842,246.699,1
967.401,53.1763,1
170.469,239.639,0
217.924,940.912,0
672.499,404.061,1
604.512,940.62,2
367.06,303.265,0
828.433,528.681,2
26.6426,817.768,0
744.47,212.342,1
964.283,912.054,2
795.386,804.712,2
137.398,206.681,0
221.896,109.5,0
14.5623,339.067,0
558.935,796.669,2
823.4,516.813,2
174.971,948.186,0
394.866,91.0461,1
963.224,134.674,1
46.6205,678.468,0
510.367,176.904,1
473.376,158.01,1
898.132,452.797,1
34.3837,131.541,0
832.061,256.215,1
880.476,142.539,1
227.871,101.084,0
202.796,69.4413,0
937.814,311.153,1
66.8677,26.9915,0
425.261,643.275,0
480.122,879.548,2
214.687,686.722,0
338.604,511.782,0
81.4631,99.3996,0
621.396,642.205,2
780.493,351.793,1
341.453,869.737,2
538.962,36.1606,1
387.675,320.568,0
746.68,609.223,2
372.97,800.233,2
499.258,445.733,1
22.7566,291.957,0
476.147,637.697,2
158.857,54.471,0
146.117,395.746,0
185.836,23.5592,0
331.207,76.4326,1
748.062,484.584,1
665.858,84.7529,1
893.841,517.65,2
710.806,882.522,2
197.935,456.624,0
905.389,737.348,2
258.291,957.284,2
113.063,678.517,0
864.08,272.014,1
964.267,831.138,2
766.191,465.641,1
368.361,90.468,1
513.368,127.134,1
725.343,982.23,2
425.584,152.711,1
835.783,913.004,2
980.196,865.921,2
485.775,995.434,2
726.917,551.117,2
542.671,370.119,1
467.191,749.025,2
57.5787,257.618,0
905.215,129.777,1
203.714,360.096,0
796.577,708.869,2
30.4417,150.721,0
444.177,338.743,1
1.49807,81.6901,0
539.698,131.479,1
859.263,550.008,2
163.202,778.479,0
716.218,600.082,2
849.306,565.986,2
958.061,586.72,2
75.0391,604.828,0
297.25,188.755,0
87.6398,855.874,0
628.567,499.066,2
520.628,598.711,2
517.119,347.856,1
614.685,984.936,2
145.335,922.518,0
40.1028,698.51,0
471.491,799.831,2
565.034,17.687,1
863.166,389.518,1
303.398,625.219,0
48.3475,402.602,0
198.336,159.876,0
782.845,44.5552,1
36.1678,245.164,0
11.8296,712.343,0
459.607,644.235,2
208.717,843.694,0
93.7682,391.544,0
501.394,213.249,1
150.414,335.375,0
240.923,133.494,0
200.868,356.442,0
99.4325,660.084,0
233.858,185.954,0
320.371,178.038,0
738.199,238.358,1
220.941,704.794,0
207.853,644.913,0
753.539,54.8899,1
244.073,513.527,0
624.223,744.791,2
923.591,697.155,2
939.123,254.702,1
84.5259,908.733,0
688.419,392.734,1
805.352,464.047,1
99.9851,203.055,0
753.856,48.5556,1
817.486,9.78514,1
240.227,26.9861,0
299.044,240.789,0
978.95,709.547,2
821.664,846.167,2
843.647,673.353,2
40.4411,853.105,0
861.13,391.109,1
888.509,782.902,2
59.9015,428.148,0
827.554,442.924,1
590.351,441.909,1
492.092,35.8003,1
762.546,514.376,2
919.444,807.979,2
893.984,900.674,2
395.599,161.066,1
350.199,216.392,0
335.733,789.141,0
210.239,592.168,0
896.842,707.263,2
850.978,253.002,1
872.605,428.676,1
55.5549,960.666,0
622.615,666.592,2
236.652,11.9031,0
655.002,258.84,1
583.108,297.379,1
247.836,306.503,0
591.713,958.469,2
377.669,309.458,0
142.054,429.571,0
972.7,206.104,1
965.63,347.686,1
622.418,76.0694,1
684.496,45.2403,1
794.965,625.587,2
553.757,45.5191,1
312.246,537.732,0
85.738,90.553,0
380.853,847.79,2
60.7566,337.382,0
921.026,914.399,2
802.646,757.897,2
35.1058,628.181,0
372.336,870.247,2
15.6811,291.58,0
113.522,971.174,0
507.902,298.211,1
105.885,77.8465,0
933.156,337.89,1
583.985,719.305,2
805.659,602.547,2
707.238,159.943,1
891.448,513.707,2
289.306,96.2276,0
10.6525,579.631,0
765.971,281.227,1
383.191,448.011,0
795.863,883.246,2
198.966,348.064,0
738.567,757.879,2
642.751,705.471,2
796.443,731.099,2
86.4473,40.8281,0
509.177,602.366,2
140.119,573.246,0
359.911,34.722,1
61.7605,659.514,0
290.741,404.32,0
405.12,294.562,0
341.165,677.734,0
532.366,933.333,2
4.60414,289.427,0
